time,x_position,y_position,z_position,roll_angle,pitch_angle,yaw_angle
829.483,0.009772998383520085,-1.7853744297299132,-0.17610328990024035,-0.11177424248152203,-0.29311835960745275,-51.221664641847205
829.583,0.010239345687548241,-1.786209784632502,-0.15884509112209855,-0.1558093763030137,-0.32099751795627296,-51.29191187997848
829.683,0.010683565518280596,-1.7869181071579159,-0.14035081826660162,-0.20173181101996548,-0.3488114786141047,-51.36224149376047
829.783,0.011097871415314162,-1.7874821760457011,-0.1206138597927039,-0.249501410273058,-0.376603631416721,-51.43262115883921
829.883,0.01147465165210154,-1.7878856101925875,-0.09962684500652091,-0.29911302839233506,-0.4044069726805191,-51.50292358701514
829.983,0.011806577961355712,-1.7881131687618896,-0.07738156189574603,-0.3505836255773786,-0.43224078004053973,-51.57337446657135
830.083,0.012086673568149589,-1.78815089250417,-0.0538689529478465,-0.40393846212687123,-0.46010967176301865,-51.64526870205774
830.183,0.01223048987403999,-1.7879212355349896,-0.02904386830747017,-0.44536300064918466,-0.4753504083055197,-51.72071371554539
830.283,0.012136520571454347,-1.7873350036706928,-0.0032534297586023766,-0.4647809434988189,-0.4658516921622321,-51.800802736621776
830.383,0.011869643462799702,-1.786431370379876,0.022310681575193135,-0.47038271361129463,-0.44527031701404235,-51.884257050716705
830.483,0.011545462895346631,-1.7852888351110976,0.04627514523915909,-0.4716425908101434,-0.43073488518343994,-51.96850985038439
830.583,0.011193240073965738,-1.7839489671011763,0.06784284681789574,-0.4750270259518624,-0.4253401465760025,-52.0517758391146
830.683,0.010802356345900571,-1.7824465683957778,0.08678148264324066,-0.48226475687924114,-0.4259133504153311,-52.133684509449246
830.783,0.010356842278686686,-1.7808087629839855,0.1031638734934365,-0.4936298739593225,-0.42848518861847257,-52.21454997941463
830.883,0.00984959443995169,-1.7790598415152037,0.11714132150270487,-0.5089484049528021,-0.4305201376939682,-52.29473221059526
830.983,0.009283554043186624,-1.7771308981956584,0.12884127928902286,-0.5137259865095538,-0.4313043887777372,-52.37460115083496
831.083,0.008667886903634492,-1.7749276798688234,0.13833338166430406,-0.49266941626313204,-0.4312361231205015,-52.45460627616877
831.183,0.008014462540760025,-1.7725066074662257,0.14562165872830157,-0.44477379907951975,-0.43090058819152194,-52.535068337346154
831.283,0.007337071655183473,-1.7699714080437723,0.15067895961754815,-0.37985198111314705,-0.43056685942131556,-52.6158985216078
831.383,0.0066507055506147056,-1.7674077499761045,0.1534765170722825,-0.31199336089115975,-0.4300967959592682,-52.696577841967894
831.483,0.005970577489969135,-1.7648982639260675,0.1539961853636367,-0.2464884810381091,-0.42918158359136543,-52.776404573555304
831.583,0.005311589987150351,-1.7624961666062784,0.15223625790224077,-0.18448023147000506,-0.4274342391964239,-52.85480862581188
831.683,0.004688021713442649,-1.7601879488577181,0.14821078023154427,-0.12091847005999255,-0.4245719799984141,-52.93154752931336
831.783,0.00411317277641962,-1.757937957480862,0.14193732867244463,-0.046069274856397245,-0.42054347616093607,-53.00662888586653
